city,gu,day_care_name,day_care_type,day_care_baby_num,teacher_num,nursing_room_num,playground_num,CCTV_num,is_commuting_vehicle,reference_date
서울특별시,영등포구,서울노총홍익어린이집,민간,113,21.0,7.0,1.0,13.0,Y,2018-02-28
서울특별시,영등포구,선화어린이집,민간,35,5.0,4.0,0.0,7.0,N,2018-02-28
서울특별시,영등포구,성민영재어린이집,민간,43,10.0,3.0,0.0,6.0,Y,2018-02-28
서울특별시,영등포구,수정어린이집,민간,24,10.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,순수 빅스맘 어린이집,민간,79,12.0,6.0,2.0,10.0,N,2018-02-28
서울특별시,영등포구,신길어린이집,민간,63,10.0,3.0,2.0,8.0,Y,2018-02-28
서울특별시,영등포구,신나는어린이집,민간,49,9.0,5.0,0.0,7.0,Y,2018-02-28
서울특별시,영등포구,신예랑어린이집,민간,89,13.0,9.0,1.0,14.0,Y,2018-02-28
서울특별시,영등포구,신이화어린이집,민간,207,29.0,12.0,0.0,24.0,Y,2018-02-28
서울특별시,영등포구,쌍용어린이집,민간,43,11.0,7.0,0.0,10.0,Y,2018-02-28
서울특별시,영등포구,아기파랑새어린이집,민간,25,6.0,4.0,0.0,5.0,N,2018-02-28
서울특별시,영등포구,아너스빌어린이집,민간,28,8.0,4.0,0.0,6.0,N,2018-02-28
서울특별시,영등포구,아르미어린이집,민간,28,9.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,아이네오어린이집,민간,49,8.0,4.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,아트자이어린이집,민간,56,13.0,5.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,아해뜰어린이집,민간,80,12.0,6.0,0.0,14.0,Y,2018-02-28
서울특별시,영등포구,양평 병아리 어린이집,민간,32,7.0,5.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,영등포사임당어린이집,민간,30,10.0,4.0,0.0,5.0,N,2018-02-28
서울특별시,영등포구,영성어린이집,민간,26,5.0,4.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,영일우리어린이집,민간,34,8.0,3.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,예담어린이집,민간,71,12.0,7.0,3.0,13.0,N,2018-02-28
서울특별시,영등포구,예승아트스쿨어린이집,민간,94,16.0,7.0,0.0,15.0,Y,2018-02-28
서울특별시,영등포구,예원어린이집,민간,26,7.0,4.0,0.0,5.0,N,2018-02-28
서울특별시,영등포구,위즈아이어린이집,민간,33,8.0,6.0,0.0,8.0,Y,2018-02-28
서울특별시,영등포구,아이뜰 어린이집(폐원),가정,20,0.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,금융투자협회푸르니어린이집,직장,112,24.0,6.0,0.0,16.0,N,2018-02-28
서울특별시,영등포구,롯데아이사랑어린이집,직장,21,8.0,3.0,0.0,7.0,N,2018-02-28
서울특별시,영등포구,메리츠어린이집,직장,49,12.0,4.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,성모어린이집,직장,20,6.0,3.0,0.0,3.0,N,2018-02-28
서울특별시,영등포구,여의도순복음어린이집,직장,170,18.0,6.0,1.0,31.0,N,2018-02-28
서울특별시,영등포구,영등포경찰서어린이집,직장,100,16.0,7.0,1.0,21.0,N,2018-02-28
서울특별시,영등포구,영등포구청직장어린이집,직장,45,9.0,4.0,0.0,6.0,N,2018-02-28
서울특별시,영등포구,우리누리어린이집,직장,45,10.0,4.0,1.0,13.0,N,2018-02-28
서울특별시,영등포구,케이알엑스푸르니어린이집,직장,200,46.0,11.0,2.0,22.0,N,2018-02-28
서울특별시,영등포구,한국수출입은행 꿈누리 어린이집,직장,104,27.0,7.0,2.0,15.0,N,2018-02-28
서울특별시,영등포구,한국쓰리엠어린이집,직장,49,10.0,4.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,한국휴렛팩커드푸르니 어린이집,직장,49,11.0,3.0,1.0,16.0,N,2018-02-28
서울특별시,영등포구,한세예스24 어린이집,직장,49,9.0,4.0,1.0,12.0,N,2018-02-28
서울특별시,영등포구,한화여의도어린이집,직장,70,21.0,4.0,1.0,11.0,N,2018-02-28
서울특별시,영등포구,해군바다마을어린이집,직장,62,8.0,5.0,1.0,15.0,N,2018-02-28
서울특별시,영등포구,효성ITX어린이집,직장,37,10.0,3.0,1.0,8.0,N,2018-02-28
서울특별시,영등포구,아이세상어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,아이숲어린이집,가정,16,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,아이온어린이집,가정,20,5.0,4.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,아이존어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,양평늘푸른어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,엄마랑아가랑어린이집,가정,13,3.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,에덴어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,에코비 어린이집(폐원),가정,20,0.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,여의도아이사랑어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,여의도어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,열린세상어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,열린어린이집,가정,18,1.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,영문어린이집,가정,16,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,예꼬어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,오렌지어린이집,가정,19,1.0,3.0,0.0,6.0,N,2018-02-28
서울특별시,영등포구,온머리어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,온새미로어린이집,가정,19,5.0,3.0,0.0,5.0,N,2018-02-28
서울특별시,영등포구,완두콩어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,우리아이어린이집,가정,15,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,웰라이어린이집,가정,20,3.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,은빛어린이집,가정,15,5.0,3.0,0.0,3.0,N,2018-02-28
서울특별시,영등포구,은아어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,자연어린이집,가정,19,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,작은또래어린이집,가정,20,7.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,재롱둥이아가어린이집,가정,20,8.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,진로어린이집,가정,20,5.0,3.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,참포도나무어린이집,가정,15,6.0,3.0,0.0,3.0,N,2018-02-28
서울특별시,영등포구,천사어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,청구 어린이집,가정,19,5.0,4.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,청담몬테소리어린이집,가정,20,6.0,5.0,0.0,7.0,N,2018-02-28
서울특별시,영등포구,첼시어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,코오롱미소천사어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,큰나무어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,키즈꿈나무어린이집,가정,19,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,킨더리베어린이집,가정,16,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,킨더벨트어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,토마토어린이집,가정,17,5.0,3.0,0.0,3.0,N,2018-02-28
서울특별시,영등포구,파랑어린이집,가정,19,4.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,푸른나무어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,피터팬어린이집,가정,19,8.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,하나어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,하늘빛 어린이집,가정,19,5.0,3.0,0.0,5.0,N,2018-02-28
서울특별시,영등포구,하늘사랑어린이집,가정,16,5.0,4.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,하늘어린이집,가정,20,7.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,한사랑 어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,한솔어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,한신또래어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,한신엄마품어린이집,가정,19,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,해누리어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,해피아이 어린이집,가정,19,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,행복가득어린이집,가정,20,6.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,행복드림어린이집,가정,18,3.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,현대 키즈맘 어린이집,가정,19,6.0,3.0,0.0,5.0,N,2018-02-28
서울특별시,영등포구,현대어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-02-28
서울특별시,영등포구,GS SHOP 도담도담 어린이집,직장,80,18.0,4.0,2.0,10.0,N,2018-02-28
서울특별시,영등포구,KDB꿈나무어린이집,직장,65,14.0,3.0,0.0,10.0,N,2018-02-28
서울특별시,영등포구,KDB어린이집,직장,151,39.0,8.0,1.0,23.0,N,2018-02-28
서울특별시,영등포구,KSD푸르니어린이집,직장,49,12.0,4.0,0.0,6.0,N,2018-02-28
서울특별시,영등포구,LG CNS 어린이집,직장,35,11.0,3.0,1.0,14.0,N,2018-02-28
서울특별시,영등포구,LG사랑어린이집,직장,80,26.0,5.0,1.0,16.0,N,2018-02-28
서울특별시,영등포구,kbs어린이집,직장,168,40.0,12.0,2.0,24.0,N,2018-02-28
서울특별시,영등포구,the KIDS 여의도1 어린이집,직장,90,32.0,5.0,1.0,36.0,N,2018-02-28
서울특별시,영등포구,the KIDS 여의도2 어린이집,직장,90,29.0,5.0,1.0,22.0,N,2018-02-28
서울특별시,영등포구,건이강이어린이집,직장,35,9.0,3.0,0.0,8.0,N,2018-02-28
서울특별시,영등포구,국회제1어린이집,직장,170,39.0,9.0,2.0,19.0,N,2018-02-28
서울특별시,영등포구,국회제2어린이집,직장,170,41.0,14.0,2.0,29.0,N,2018-02-28
서울특별시,영등포구,국회제3어린이집,직장,118,28.0,8.0,1.0,19.0,N,2018-02-28
서울특별시,영등포구,금융감독원어린이집,직장,99,25.0,7.0,1.0,16.0,N,2018-02-28
서울특별시,영등포구,행복한어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-02-28
부산광역시,해운대구,BNK해운대어린이집,직장,65,14.0,,,,N,2018-08-10
부산광역시,해운대구,EQ랜드 어린이집,가정,20,7.0,,,,Y,2018-08-10
부산광역시,해운대구,LG나리어린이집,가정,19,7.0,,,,N,2018-08-10
부산광역시,해운대구,LG서머힐어린이집,가정,19,6.0,,,,Y,2018-08-10
부산광역시,해운대구,LG소화어린이집,가정,20,5.0,,,,N,2018-08-10
부산광역시,해운대구,LG어린이집,민간,35,6.0,,,,N,2018-08-10
부산광역시,해운대구,YMCA 어린이집,국공립,98,15.0,,,,Y,2018-08-10
부산광역시,해운대구,건영서머힐어린이집,가정,19,6.0,,,,Y,2018-08-10
부산광역시,해운대구,고우나어린이집,가정,19,5.0,,,,N,2018-08-10
부산광역시,해운대구,광덕어린이집,민간,57,15.0,,,,Y,2018-08-10
부산광역시,해운대구,광덕자연어린이집,민간,196,22.0,,,,Y,2018-08-10
부산광역시,해운대구,그림동산 어린이집,가정,20,5.0,,,,Y,2018-08-10
부산광역시,해운대구,그림어린이집,민간,39,5.0,,,,N,2018-08-10
부산광역시,해운대구,금호어린이집,가정,19,6.0,,,,Y,2018-08-10
부산광역시,해운대구,꼬마또래어린이집,가정,18,5.0,,,,Y,2018-08-10
부산광역시,해운대구,꽃담비어린이집,민간,30,8.0,,,,Y,2018-08-10
부산광역시,해운대구,꽃망울어린이집,민간,49,9.0,,,,Y,2018-08-10
부산광역시,해운대구,꾸러기어린이집,가정,19,6.0,,,,N,2018-08-10
부산광역시,해운대구,꿈밭어린이집,가정,20,6.0,,,,N,2018-08-10
부산광역시,해운대구,꿈사랑 어린이집,민간,84,19.0,,,,Y,2018-08-10
부산광역시,해운대구,꿈에그린 어린이집,민간,39,9.0,,,,N,2018-08-10
부산광역시,해운대구,나눔어린이집,가정,17,6.0,,,,Y,2018-08-10
부산광역시,해운대구,나무어린이집,가정,20,7.0,,,,Y,2018-08-10
부산광역시,해운대구,낙천대푸른어린이집,민간,55,10.0,,,,Y,2018-08-10
부산광역시,해운대구,남흥어린이집,가정,19,6.0,,,,Y,2018-08-10
부산광역시,해운대구,뉴은사랑어린이집,가정,19,4.0,,,,Y,2018-08-10
부산광역시,해운대구,늘사랑어린이집,민간,39,9.0,,,,Y,2018-08-10
부산광역시,해운대구,늘푸른어린이집,가정,20,6.0,,,,Y,2018-08-10
부산광역시,해운대구,다사랑어린이집,가정,20,7.0,,,,N,2018-08-10
부산광역시,해운대구,다소니어린이집,가정,19,7.0,,,,N,2018-08-10
부산광역시,해운대구,다솔어린이집,사회복지법인,38,21.0,,,,Y,2018-08-10
부산광역시,해운대구,다솜어린이집,민간,61,12.0,,,,Y,2018-08-10
부산광역시,해운대구,다을어린이집,민간,112,21.0,,,,Y,2018-08-10
부산광역시,해운대구,달맞이캐슬어린이집,민간,99,18.0,,,,Y,2018-08-10
부산광역시,해운대구,대림비츠어린이집,민간,39,7.0,,,,Y,2018-08-10
부산광역시,해운대구,대림어린이집,가정,20,8.0,,,,Y,2018-08-10
부산광역시,해운대구,대원자연어린이집,민간,64,9.0,,,,Y,2018-08-10
부산광역시,해운대구,데레사어린이집,민간,39,8.0,,,,Y,2018-08-10
부산광역시,해운대구,도담어린이집,가정,19,5.0,,,,N,2018-08-10
부산광역시,해운대구,동국올리브어린이집,가정,19,3.0,,,,Y,2018-08-10
부산광역시,해운대구,동백섬어린이집,가정,20,6.0,,,,Y,2018-08-10
부산광역시,해운대구,동백어린이집,사회복지법인,108,15.0,,,,Y,2018-08-10
부산광역시,해운대구,동부꿈나무어린이집,민간,28,9.0,,,,Y,2018-08-10
부산광역시,해운대구,동부미래어린이집,민간,88,12.0,,,,Y,2018-08-10
부산광역시,해운대구,동부산어린이집,민간,125,9.0,,,,Y,2018-08-10
부산광역시,해운대구,동부엄지어린이집,가정,19,8.0,,,,N,2018-08-10
부산광역시,해운대구,동해어린이집,사회복지법인,125,21.0,,,,Y,2018-08-10
부산광역시,해운대구,두산아이숲어린이집,민간,40,9.0,,,,N,2018-08-10
부산광역시,해운대구,두산어린이집,민간,44,8.0,,,,Y,2018-08-10
부산광역시,해운대구,둘리몬테소리어린이집,민간,79,12.0,,,,Y,2018-08-10
부산광역시,해운대구,둘리어린이집,가정,20,6.0,,,,Y,2018-08-10
부산광역시,해운대구,디즈니어린이집,가정,20,8.0,,,,N,2018-08-10
부산광역시,해운대구,롯데낙천대어린이집,민간,26,9.0,,,,Y,2018-08-10
부산광역시,해운대구,롯데어린이집,민간,31,7.0,,,,Y,2018-08-10
부산광역시,해운대구,롯데은빛어린이집,민간,31,8.0,,,,Y,2018-08-10
부산광역시,해운대구,롯데조은어린이집,민간,26,9.0,,,,N,2018-08-10
부산광역시,해운대구,롯데캐슬어린이집,가정,19,6.0,,,,Y,2018-08-10
부산광역시,해운대구,롯데크로바어린이집,민간,107,14.0,,,,Y,2018-08-10
부산광역시,해운대구,마루영재 어린이집,민간,24,7.0,,,,N,2018-08-10
부산광역시,해운대구,마리나어린이집,가정,19,6.0,,,,Y,2018-08-10
부산광역시,해운대구,마리나위즈어린이집,가정,19,6.0,,,,N,2018-08-10
부산광역시,해운대구,마마몬테소리어린이집,가정,20,8.0,,,,Y,2018-08-10
부산광역시,해운대구,무지개어린이집,가정,19,4.0,,,,N,2018-08-10
부산광역시,해운대구,미소어린이집,가정,20,4.0,,,,N,2018-08-10
부산광역시,해운대구,미키어린이집,가정,20,7.0,,,,N,2018-08-10
부산광역시,해운대구,반도새싹어린이집,민간,33,10.0,,,,Y,2018-08-10
부산광역시,해운대구,반송1동어린이집,국공립,87,9.0,,,,Y,2018-08-10
부산광역시,해운대구,반송2동어린이집,국공립,34,8.0,,,,Y,2018-08-10
부산광역시,해운대구,반여1동어린이집,법인·단체,67,10.0,,,,Y,2018-08-10
부산광역시,해운대구,반여2동어린이집,국공립,70,12.0,,,,Y,2018-08-10
부산광역시,해운대구,반여3동어린이집,국공립,223,25.0,,,,Y,2018-08-10
부산광역시,해운대구,백경어린이집,가정,15,1.0,,,,N,2018-08-10
부산광역시,해운대구,백조어린이집,국공립,136,20.0,,,,Y,2018-08-10
부산광역시,해운대구,베베어린이집,가정,19,6.0,,,,N,2018-08-10
부산광역시,해운대구,벽산초록어린이집,민간,31,6.0,,,,Y,2018-08-10
부산광역시,해운대구,벽산토리어린이집,가정,19,5.0,,,,Y,2018-08-10
부산광역시,해운대구,보라어린이집,가정,19,8.0,,,,Y,2018-08-10
부산광역시,해운대구,보물섬어린이집,가정,19,6.0,,,,N,2018-08-10
부산광역시,해운대구,부민병원어린이집,직장,23,4.0,,,,N,2018-08-10
부산광역시,해운대구,부일어린이집,법인·단체,34,8.0,,,,Y,2018-08-10
부산광역시,해운대구,빛누리어린이집,가정,19,6.0,,,,N,2018-08-10
부산광역시,해운대구,사과나무어린이집,가정,20,6.0,,,,N,2018-08-10
부산광역시,해운대구,사랑누리어린이집,직장,20,5.0,,,,N,2018-08-10
부산광역시,해운대구,삼성선재어린이집,민간,33,6.0,,,,Y,2018-08-10
부산광역시,해운대구,삼한이레어린이집,민간,73,12.0,,,,Y,2018-08-10
부산광역시,해운대구,삼환파랑새어린이집,민간,194,31.0,,,,Y,2018-08-10
부산광역시,해운대구,상록어린이집,민간,38,7.0,,,,N,2018-08-10
부산광역시,해운대구,색동어린이집,민간,66,13.0,,,,Y,2018-08-10
부산광역시,해운대구,색종이어린이집,가정,11,1.0,,,,Y,2018-08-10
부산광역시,해운대구,샛별어린이집,가정,15,2.0,,,,N,2018-08-10
부산광역시,해운대구,서광어린이집,민간,45,10.0,,,,Y,2018-08-10
부산광역시,해운대구,선수촌금샘어린이집,민간,52,12.0,,,,Y,2018-08-10
부산광역시,해운대구,세나어린이집,국공립,61,6.0,,,,Y,2018-08-10
부산광역시,해운대구,세종어린이집,사회복지법인,89,9.0,,,,Y,2018-08-10
부산광역시,해운대구,센텀가온어린이집,직장,40,7.0,,,,N,2018-08-10
부산광역시,해운대구,센텀동심어린이집,민간,42,8.0,,,,N,2018-08-10
부산광역시,해운대구,센텀드림어린이집,가정,15,5.0,,,,N,2018-08-10
부산광역시,해운대구,센텀리틀어린이집,가정,20,5.0,,,,N,2018-08-10
부산광역시,해운대구,센텀보배어린이집,민간,25,6.0,,,,N,2018-08-10
부산광역시,해운대구,센텀사랑숲어린이집,가정,17,1.0,,,,N,2018-08-10
부산광역시,해운대구,센텀사랑어린이집,가정,19,4.0,,,,N,2018-08-10
부산광역시,해운대구,센텀삼환어린이집,가정,19,7.0,,,,Y,2018-08-10
부산광역시,해운대구,센텀센시빌어린이집,민간,35,8.0,,,,N,2018-08-10
부산광역시,해운대구,센텀아이어린이집,가정,19,8.0,,,,N,2018-08-10
부산광역시,해운대구,센텀엔젤어린이집,가정,19,7.0,,,,N,2018-08-10
부산광역시,해운대구,센텀위즈어린이집,가정,17,2.0,,,,N,2018-08-10
부산광역시,해운대구,센텀은총어린이집,가정,19,7.0,,,,N,2018-08-10
부산광역시,해운대구,센텀이편한어린이집,민간,33,9.0,,,,Y,2018-08-10
부산광역시,해운대구,센텀지니어린이집,민간,33,4.0,,,,Y,2018-08-10
부산광역시,해운대구,센텀키즈어린이집,가정,19,7.0,,,,N,2018-08-10
부산광역시,해운대구,센텀파미르어린이집,가정,19,6.0,,,,N,2018-08-10
부산광역시,해운대구,센텀피오레어린이집,가정,19,3.0,,,,N,2018-08-10
부산광역시,해운대구,소망사랑어린이집,가정,20,5.0,,,,N,2018-08-10
부산광역시,해운대구,소명선교어린이집,민간,132,15.0,,,,Y,2018-08-10
부산광역시,해운대구,솔밭어린이집,국공립,86,11.0,,,,Y,2018-08-10
부산광역시,해운대구,솔아름어린이집,민간,37,1.0,,,,N,2018-08-10
부산광역시,해운대구,송정어린이집,국공립,32,11.0,,,,Y,2018-08-10
부산광역시,해운대구,송정해송어린이집,국공립,32,9.0,,,,Y,2018-08-10
부산광역시,해운대구,숲속동심어린이집,민간,152,9.0,,,,Y,2018-08-10
부산광역시,해운대구,숲속어린이집,사회복지법인,94,11.0,,,,Y,2018-08-10
부산광역시,해운대구,슈필어린이집,민간,68,11.0,,,,Y,2018-08-10
부산광역시,해운대구,스케치어린이집,가정,13,4.0,,,,N,2018-08-10
부산광역시,해운대구,신나는 어린이집,가정,13,5.0,,,,Y,2018-08-10
부산광역시,해운대구,신도어린이집,가정,20,8.0,,,,Y,2018-08-10
부산광역시,해운대구,신세계어린이집,직장,34,11.0,,,,N,2018-08-10
부산광역시,해운대구,아기사랑 어린이집,가정,20,3.0,,,,Y,2018-08-10
부산광역시,해운대구,아너스빌어린이집,민간,30,8.0,,,,Y,2018-08-10
부산광역시,해운대구,아름어린이집,가정,19,5.0,,,,Y,2018-08-10
부산광역시,해운대구,아이들나라 어린이집,민간,39,12.0,,,,Y,2018-08-10
부산광역시,해운대구,아이맘어린이집,가정,17,5.0,,,,N,2018-08-10
부산광역시,해운대구,아이별꽃어린이집,민간,105,12.0,,,,Y,2018-08-10
부산광역시,해운대구,아이별어린이집,민간,24,6.0,,,,Y,2018-08-10
부산광역시,해운대구,아이사랑어린이집,민간,90,17.0,,,,Y,2018-08-10
부산광역시,해운대구,아이편한어린이집,가정,19,6.0,,,,N,2018-08-10
부산광역시,해운대구,에젤어린이집,가정,20,9.0,,,,Y,2018-08-10
부산광역시,해운대구,영재어린이집,가정,20,7.0,,,,Y,2018-08-10
부산광역시,해운대구,영진어린이집,사회복지법인,93,10.0,,,,Y,2018-08-10
부산광역시,해운대구,영화어린이집,사회복지법인,49,8.0,,,,Y,2018-08-10
부산광역시,해운대구,예니어린이집,가정,19,2.0,,,,N,2018-08-10
부산광역시,해운대구,예닮어린이집,가정,19,5.0,,,,Y,2018-08-10
부산광역시,해운대구,예쁜어린이집,민간,30,5.0,,,,N,2018-08-10
부산광역시,해운대구,예솔어린이집,가정,19,6.0,,,,N,2018-08-10
부산광역시,해운대구,예송어린이집,민간,32,7.0,,,,Y,2018-08-10
부산광역시,해운대구,예진어린이집,사회복지법인,188,22.0,,,,Y,2018-08-10
부산광역시,해운대구,오리온어린이집,가정,19,7.0,,,,N,2018-08-10
부산광역시,해운대구,우2동어린이집,국공립,98,16.0,,,,Y,2018-08-10
부산광역시,해운대구,우리또래어린이집,민간,26,6.0,,,,N,2018-08-10
부산광역시,해운대구,우리아이어린이집,가정,19,1.0,,,,N,2018-08-10
부산광역시,해운대구,우리어린이집,민간,60,7.0,,,,Y,2018-08-10
부산광역시,해운대구,우림햇살어린이집,민간,30,4.0,,,,N,2018-08-10
부산광역시,해운대구,우방아이사랑어린이집,민간,39,11.0,,,,Y,2018-08-10
부산광역시,해운대구,우신꿈꾸는 어린이집,가정,19,5.0,,,,Y,2018-08-10
부산광역시,해운대구,우신어린이집,민간,30,10.0,,,,Y,2018-08-10
부산광역시,해운대구,우주별어린이집,민간,36,6.0,,,,Y,2018-08-10
부산광역시,해운대구,원화어린이집,민간,30,5.0,,,,Y,2018-08-10
부산광역시,해운대구,월드마크어린이집,가정,20,4.0,,,,N,2018-08-10
부산광역시,해운대구,웰키즈어린이집,가정,19,5.0,,,,N,2018-08-10
부산광역시,해운대구,유한이몬테소리어린이집,민간,38,6.0,,,,Y,2018-08-10
부산광역시,해운대구,은사랑어린이집,민간,71,8.0,,,,Y,2018-08-10
부산광역시,해운대구,은하수어린이집,가정,19,5.0,,,,Y,2018-08-10
부산광역시,해운대구,은혜제일어린이집,민간,36,9.0,,,,Y,2018-08-10
부산광역시,해운대구,이솝어린이집,가정,20,7.0,,,,N,2018-08-10
부산광역시,해운대구,인천꿈나무어린이집,사회복지법인,103,18.0,,,,Y,2018-08-10
부산광역시,해운대구,일동햇살 어린이집,민간,29,9.0,,,,Y,2018-08-10
부산광역시,해운대구,자연꿈나무어린이집,민간,123,18.0,,,,Y,2018-08-10
부산광역시,해운대구,자이새순어린이집,민간,38,10.0,,,,Y,2018-08-10
부산광역시,해운대구,자이팅커벨어린이집,가정,19,5.0,,,,Y,2018-08-10
부산광역시,해운대구,장산초등학교어린이집,국공립,43,9.0,,,,Y,2018-08-10
부산광역시,해운대구,재능어린이집,민간,108,15.0,,,,Y,2018-08-10
부산광역시,해운대구,재송어린이집,사회복지법인,204,22.0,,,,Y,2018-08-10
부산광역시,해운대구,제제어린이집,민간,74,12.0,,,,Y,2018-08-10
부산광역시,해운대구,좋은씨앗어린이집,민간,58,12.0,,,,Y,2018-08-10
부산광역시,해운대구,좋은엔젤어린이집,민간,99,15.0,,,,Y,2018-08-10
부산광역시,해운대구,주안어린이집,가정,19,1.0,,,,N,2018-08-10
부산광역시,해운대구,즐거운어린이집,민간,39,4.0,,,,Y,2018-08-10
부산광역시,해운대구,즐거워어린이집,협동,19,4.0,,,,N,2018-08-10
부산광역시,해운대구,참빛어린이집,가정,20,7.0,,,,N,2018-08-10
부산광역시,해운대구,참좋은어린이집,민간,37,6.0,,,,N,2018-08-10
부산광역시,해운대구,참초롱어린이집,가정,13,4.0,,,,N,2018-08-10
부산광역시,해운대구,참행복한어린이집,민간,26,7.0,,,,N,2018-08-10
부산광역시,해운대구,창신어린이집,사회복지법인,91,12.0,,,,Y,2018-08-10
부산광역시,해운대구,천사어린이집,민간,109,1.0,,,,Y,2018-08-10
부산광역시,해운대구,충렬어린이집,직장,99,17.0,,,,N,2018-08-10
부산광역시,해운대구,칼비테어린이집,가정,20,4.0,,,,N,2018-08-10
부산광역시,해운대구,코오롱어린이집,가정,20,5.0,,,,Y,2018-08-10
부산광역시,해운대구,키즈랜드어린이집,가정,20,4.0,,,,Y,2018-08-10
부산광역시,해운대구,킴즈포레어린이집,민간,49,9.0,,,,Y,2018-08-10
부산광역시,해운대구,통통어린이집,가정,19,7.0,,,,Y,2018-08-10
부산광역시,해운대구,파란하늘어린이집,민간,45,3.0,,,,Y,2018-08-10
부산광역시,해운대구,파랑꽃어린이집,사회복지법인,48,10.0,,,,Y,2018-08-10
부산광역시,해운대구,파랑새어린이집,사회복지법인,43,8.0,,,,Y,2018-08-10
부산광역시,해운대구,파아란어린이집,민간,25,7.0,,,,Y,2018-08-10
부산광역시,해운대구,풀빛어린이집,민간,130,22.0,,,,Y,2018-08-10
부산광역시,해운대구,풀앤들어린이집,민간,27,7.0,,,,Y,2018-08-10
부산광역시,해운대구,풀잎어린이집,민간,107,18.0,,,,Y,2018-08-10
부산광역시,해운대구,하나래 어린이집,가정,20,7.0,,,,Y,2018-08-10
